DBMS PROJECT: DTH MANAGEMENT
201401127-Krishanu Konar
201401130-Piyush Datani
201401131-Kunal Suthar
201401132-Jay Trivedi

INSERT QUERIES

Relation-1 : address

INSERT INTO address (user_id, pin_code, house_no, street_name) VALUES (165, 394838, '033', '0 Shelley Circle');
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (9, 7, 120, 'dish_sports', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (10, 7, 150, 'dish_entertainment', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (11, 7, 100, 'dish_kids', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (12, 7, 50, 'dish_knowledge', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (13, 7, 60, 'dish_news', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (15, 7, 80, 'dish_music', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (17, 3, 110, 'airtel_sports', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (18, 3, 130, 'airtel_entertainment', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (19, 3, 110, 'airtel_kids', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (20, 3, 50, 'airtel_knowledge', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (21, 3, 80, 'airtel_news', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (23, 3, 122, 'airtel_music', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (25, 6, 60, 'sun_sports', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (26, 6, 100, 'sun_entertainment', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (27, 6, 90, 'sun_kids', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (28, 6, 50, 'sun_news', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (29, 6, 70, 'sun_music', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (31, 5, 110, 'Big_sports', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (32, 5, 160, 'Big_entertainment', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (33, 5, 110, 'Big_kids', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (34, 5, 40, 'Big_knowledge', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (35, 5, 80, 'Big_news', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (37, 5, 120, 'Big_music', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (39, 2, 80, 'gtpl_sports', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (40, 2, 110, 'gtpl_entertainment', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (41, 2, 130, 'gtpl_kids', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (42, 2, 60, 'gtpl_knowledge', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (43, 2, 100, 'gtpl_news', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (45, 2, 100, 'gtpl_music', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (47, 8, 110, 'Hathway_sports', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (48, 8, 160, 'Hathway_entertainment', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (49, 8, 100, 'Hathway_kids', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (50, 8, 15, 'Hathway_knowledge', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (51, 8, 150, 'Hathway_news', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (53, 8, 55, 'Hathway_music', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (55, 1, 120, 'videocon_sports', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (56, 1, 170, 'videocon_entertainment', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (57, 1, 110, 'videocon_kids', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (58, 1, 60, 'videocon_knowledge', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (59, 1, 110, 'videocon_news', 1);
INSERT INTO pack (pack_id, sp_id, price, pack_name, validity) VALUES (61, 1, 110, 'videocon_music', 1);
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Relation-6: pack_channel_info

INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 1);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 2);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 3);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 4);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 5);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 6);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 7);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 8);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 9);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 10);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 11);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 12);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 13);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 14);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 15);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 16);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 17);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 18);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 19);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 20);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 21);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 22);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 23);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 24);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 25);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 26);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 27);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 28);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 29);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 30);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 31);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 32);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 33);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 34);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 35);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 36);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 37);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 38);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 39);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 40);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (2, 41);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 1);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 2);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 3);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 4);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 5);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 6);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 7);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 8);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 9);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 10);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 11);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 12);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 13);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 14);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 15);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 16);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 17);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 18);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 19);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 20);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 21);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 22);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 23);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 24);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 25);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 26);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 27);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 28);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 29);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 30);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 31);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 32);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 33);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 34);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 35);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 36);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 37);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 38);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 39);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 40);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (10, 41);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 1);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 2);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 3);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 4);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 5);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 6);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 7);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 8);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 9);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 10);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 11);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 12);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 13);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 14);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 15);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 16);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 17);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 18);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 19);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 20);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 21);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 22);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 23);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 24);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 25);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 26);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 27);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 28);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 29);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 30);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 31);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 32);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 33);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 34);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 35);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 36);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 37);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 38);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 39);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 40);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (18, 41);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 2);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 4);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 5);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 7);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 8);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 10);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 12);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 13);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 14);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 15);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 16);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 17);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 18);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 20);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 21);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 22);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 23);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 24);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 26);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 27);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 28);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 30);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 32);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 34);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 36);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 38);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 40);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (26, 41);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 1);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 2);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 3);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 4);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 5);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 6);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 7);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 8);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 9);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 10);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 11);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 12);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 13);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 14);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 15);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 16);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 17);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 18);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 19);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 20);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 21);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 22);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 23);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 24);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 25);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 26);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 27);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 28);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 29);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 30);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 31);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 32);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 33);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 34);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 35);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 36);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 37);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 38);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 39);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 40);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (32, 41);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 2);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 4);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 5);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 7);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 8);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 10);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 12);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 13);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 14);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 15);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 16);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 17);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 18);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 20);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 21);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 22);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 23);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 24);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 26);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 27);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 28);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 30);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 32);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 34);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 36);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 38);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 40);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (40, 41);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 2);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 4);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 5);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 7);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 8);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 10);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 12);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 13);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 14);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 15);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 16);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 17);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 18);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 20);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 21);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 22);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 23);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 24);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 26);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 27);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 28);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 30);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 32);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 34);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 36);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 38);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 40);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (48, 41);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 1);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 2);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 3);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 4);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 5);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 6);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 7);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 8);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 9);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 10);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 11);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 12);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 13);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 14);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 15);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 16);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 17);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 18);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 19);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 20);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 21);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 22);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 23);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 24);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 25);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 26);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 27);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 28);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 29);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 30);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 31);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 32);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 33);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 34);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 35);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 36);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 37);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 38);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 39);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 40);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (56, 41);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 69);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 70);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 71);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 72);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 73);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 74);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 75);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 76);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 77);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 78);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 79);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 80);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 81);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 82);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 83);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 84);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 85);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 86);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (1, 87);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 69);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 70);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 71);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 72);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 73);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 74);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 75);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 76);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 77);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 78);
INSERT INTO pack_channel_info (pack_id, channel_id) VALUES (9, 79);
